0 	0 	8.52266438008e-06 	0
0.0102040816327 	0 	8.52160771131e-06 	1.81277097334e-09
0.0204081632653 	0 	8.51849905471e-06 	3.62890971423e-09
0.030612244898 	0 	8.51340002351e-06 	5.45308194849e-09
0.0408163265306 	0 	8.50642339124e-06 	7.28905784208e-09
0.0510204081633 	0 	8.49775183259e-06 	9.14001628149e-09
0.0612244897959 	0 	8.48766281631e-06 	1.10090940073e-08
0.0714285714286 	0 	8.47656652071e-06 	1.28988444852e-08
0.0816326530612 	0 	8.46505852086e-06 	1.48111225692e-08
0.0918367346939 	0 	8.45399239348e-06 	1.6746853401e-08
0.102040816327 	0 	8.4445790846e-06 	1.8705740618e-08
0.112244897959 	0 	8.43852238297e-06 	2.06859089376e-08
0.122448979592 	0 	8.43820328995e-06 	2.26834662988e-08
0.132653061224 	0 	8.44693073864e-06 	2.46919765758e-08
0.142857142857 	0 	8.46928246567e-06 	2.6701836506e-08
0.15306122449 	0 	8.51156849768e-06 	2.86995568431e-08
0.163265306122 	0 	8.58246153096e-06 	3.06669599373e-08
0.173469387755 	0 	8.69385461861e-06 	3.25803207002e-08
0.183673469388 	0 	8.86202866215e-06 	3.44095140753e-08
0.19387755102 	0 	9.109242365e-06 	3.61173692947e-08
0.204081632653 	0 	9.46589834311e-06 	3.76588036321e-08
0.214285714286 	0 	9.97349887212e-06 	3.89812490188e-08
0.224489795918 	0 	1.06886742824e-05 	4.00359991325e-08
0.234693877551 	0 	1.16886468979e-05 	4.0709169534e-08
0.244897959184 	0 	1.30790626485e-05 	4.10081295925e-08
0.255102040816 	0 	1.46570222916e-05 	4.09561665962e-08
0.265306122449 	0 	1.58488837393e-05 	4.03274711423e-08
0.275510204082 	0 	1.64063841968e-05 	3.91672656836e-08
0.285714285714 	0 	1.63997872944e-05 	3.75284733102e-08
0.295918367347 	0 	1.58992677183e-05 	3.53675308293e-08
0.30612244898 	0 	1.49743186773e-05 	3.27317711149e-08
0.316326530612 	0 	1.3693529925e-05 	2.96881894483e-08
0.326530612245 	0 	1.21243712329e-05 	2.63302154712e-08
0.336734693878 	0 	1.03330172666e-05 	2.27719415266e-08
0.34693877551 	0 	8.38422240051e-06 	1.91395411562e-08
0.357142857143 	0 	6.34124221839e-06 	1.55623375971e-08
0.367346938776 	0 	4.26579952043e-06 	1.21638067169e-08
0.377551020408 	0 	2.21809088625e-06 	9.05338719179e-09
0.387755102041 	0 	2.56828762174e-07 	6.3196215061e-09
0.397959183673 	0 	-1.56068141837e-06 	4.02507407871e-09
0.408163265306 	0 	-3.17844151485e-06 	2.20320841625e-09
0.418367346939 	0 	-4.54165276723e-06 	8.57237017878e-10
0.428571428571 	0 	-5.59659393512e-06 	-3.89714829465e-11
0.438775510204 	0 	-6.29048606929e-06 	-5.38084439525e-10
0.448979591837 	0 	-6.57135214452e-06 	-7.14702911835e-10
0.459183673469 	0 	-6.38787674692e-06 	-6.59240358529e-10
0.469387755102 	0 	-5.68926982582e-06 	-4.70004719656e-10
0.479591836735 	0 	-4.4251368229e-06 	-2.42094214655e-10
0.489795918367 	0 	-2.54535552801e-06 	-7.15235078526e-11
0.5 	0 	-7.0991795034e-07 	-6.51733601252e-12
