0 	1
0.0102040816327 	1
0.0204081632653 	1
0.030612244898 	1
0.0408163265306 	1
0.0510204081633 	1
0.0612244897959 	1
0.0714285714286 	1
0.0816326530612 	1
0.0918367346939 	1
0.102040816327 	1
0.112244897959 	1
0.122448979592 	1
0.132653061224 	1
0.142857142857 	1
0.15306122449 	1
0.163265306122 	1
0.173469387755 	1
0.183673469388 	1
0.19387755102 	1
0.204081632653 	1
0.214285714286 	1
0.224489795918 	1
0.234693877551 	1
0.244897959184 	0.988814219044
0.255102040816 	0.953915927324
0.265306122449 	0.907597854121
0.275510204082 	0.861726825317
0.285714285714 	0.81647688559
0.295918367347 	0.771971001902
0.30612244898 	0.728283415852
0.316326530612 	0.68544464852
0.326530612245 	0.643447780976
0.336734693878 	0.602256269878
0.34693877551 	0.561811955085
0.357142857143 	0.522043780194
0.367346938776 	0.482874771498
0.377551020408 	0.444226061168
0.387755102041 	0.40602080785
0.397959183673 	0.368187442226
0.408163265306 	0.330661726232
0.418367346939 	0.29338781185
0.428571428571 	0.256318462902
0.438775510204 	0.219414612662
0.448979591837 	0.182644417855
0.459183673469 	0.145981939658
0.469387755102 	0.109405538136
0.479591836735 	0.0728960136807
0.489795918367 	0.0364344992239
0.5 	0.0089245292367
